Insulation_Rating,Outdoor_Temp,Num_Occupants,Home_Age,Home_Size
8,50,9,56,6008
7,39,7,37,2396
4,73,5,20,644
10,62,3,48,5517
10,87,8,20,6504
7,76,6,36,1961
5,85,2,52,599
5,39,5,29,1839
4,59,3,55,5984
9,77,6,21,5172
3,83,5,43,2924
8,81,10,55,5309
10,71,5,23,1221
4,88,1,20,1400
10,85,8,47,4539
5,48,4,51,3660
4,85,4,45,5803
7,76,9,18,909
3,44,5,36,3181
10,50,5,53,3047
8,83,9,18,2466
6,54,7,40,1903
3,45,8,53,1948
6,86,9,38,3314
5,68,3,18,6859
4,90,2,24,1957
10,55,2,47,4081
4,61,5,18,2926
7,74,7,34,2768
2,84,2,16,2314
2,63,3,20,2061
3,89,6,57,3534
4,81,1,19,2786
9,45,3,21,4040
10,57,5,52,755
8,69,5,34,3904
10,38,9,40,1074
5,52,4,19,5971
6,78,5,49,2539
5,73,3,38,2104
4,56,3,52,6183
4,49,3,59,2533
4,74,4,44,3133
10,89,5,49,6355
4,43,5,53,1117
9,73,6,42,2392
3,79,2,18,4579
7,75,8,44,4956
3,82,5,56,5662
3,69,1,46,4025
10,57,1,16,2229
2,49,3,32,3708
9,78,8,46,506
5,85,4,44,2042
7,48,2,19,6884
5,38,10,23,4073
5,84,7,57,719
8,74,9,30,1767
7,88,7,32,5060
8,71,6,46,1993
8,55,5,44,3113
2,55,5,33,2372
10,84,1,57,1803
2,43,5,46,591
8,74,4,53,518
5,66,2,33,631
9,50,7,38,5180
2,48,2,50,4827
9,84,2,50,3565
7,61,1,55,1134
6,69,9,57,4999
7,63,5,51,5012
5,49,2,32,5565
7,73,1,45,2503
6,70,7,19,4574
3,54,5,20,1513
5,55,4,37,2390
10,49,2,35,5284
8,69,10,51,5232
5,52,5,52,3417
8,82,4,34,6720
9,59,6,30,595
3,78,6,50,5946
3,72,5,60,5040
10,46,5,18,5386
3,78,4,19,1445
10,68,8,20,5641
5,74,7,46,3733
7,38,9,50,7044
5,70,7,42,3231
6,42,3,24,3214
9,66,8,16,519
6,82,4,34,1538
7,47,1,52,1760
2,89,6,35,4224
10,81,8,56,1858
6,62,1,35,3004
8,82,8,51,2401
4,85,4,54,3996
6,44,7,61,4729
8,41,2,59,5149
6,39,2,48,6646
5,51,8,49,5428
4,89,5,53,4554
3,39,2,45,5161
8,54,7,51,2284
9,63,1,57,3369
7,77,7,48,6175
9,59,8,42,6777
9,63,8,49,1015
2,55,6,28,2552
7,67,7,61,746
5,73,2,41,1977
5,74,4,44,2624
7,48,1,21,5125
5,69,6,50,6870
6,74,7,52,4220
5,71,3,15,1469
10,54,1,33,1389
3,83,3,49,3597
3,55,7,29,3862
5,65,8,53,5488
3,43,9,32,1817
10,61,8,50,6230
6,47,5,46,5150
2,72,1,21,3918
3,76,4,48,3357
7,72,2,48,2305
2,77,10,45,5003
4,51,2,30,1339
7,42,1,36,3249
3,48,10,54,2393
7,69,4,35,1626
8,80,8,60,669
4,58,8,28,3018
5,65,4,19,4670
7,45,8,50,6552
5,56,2,58,614
7,67,4,22,2723
5,42,1,30,4325
8,62,4,17,6061
9,57,1,29,3741
6,46,2,30,3200
7,43,8,32,4529
10,86,9,58,3402
2,51,10,26,5195
5,45,9,23,5218
5,90,5,43,2357
2,46,6,53,732
4,54,8,36,6746
5,78,10,24,6537
9,77,6,41,6986
2,38,2,53,6711
4,49,3,31,5114
3,42,6,40,580
9,90,4,28,2645
6,44,2,27,690
5,78,8,53,2778
5,54,5,49,7023
2,68,4,58,5301
6,57,1,20,6596
3,39,5,25,6680
2,39,6,43,2936
8,44,9,53,3696
10,58,10,16,3606
4,51,2,35,6660
3,44,2,42,5221
10,49,9,29,2270
9,78,2,33,2295
10,65,9,38,2916
7,47,5,23,780
3,48,1,16,499
10,46,7,26,5423
4,73,3,15,2125
4,53,2,55,3598
7,83,3,43,4441
10,72,1,41,6933
9,62,6,26,3355
10,67,2,55,2390
2,67,4,57,1501
4,43,5,29,3756
10,71,6,50,863
4,64,7,53,5995
4,82,10,51,6298
6,83,2,53,3235
4,45,3,58,3963
3,52,5,52,4156
2,61,10,40,6460
7,43,3,35,3733
7,43,7,37,657
6,66,6,32,2065
4,63,9,17,4046
2,55,4,54,3289
3,52,6,46,2912
9,90,10,58,1003
8,42,7,51,4128
4,46,5,58,6619
4,56,8,49,3229
4,61,5,22,4309
3,78,4,59,499
4,62,4,28,6223
4,80,10,54,1176
4,89,3,22,3263
10,38,3,45,5637
10,82,9,55,960
3,50,10,60,1120
10,67,4,51,5639
2,62,6,17,1989
8,42,6,47,2763
6,42,6,29,4224
5,43,9,37,1472
5,71,1,47,5591
5,82,10,54,3084
4,79,3,47,6836
5,65,7,55,6794
10,69,5,57,2640
4,51,4,50,734
5,56,1,61,3109
10,58,3,34,1771
6,75,6,39,2117
8,55,3,60,2112
9,48,6,55,2853
3,48,10,58,602
9,46,9,27,2136
2,68,7,52,616
10,45,1,51,2256
4,88,9,47,3494
5,89,6,51,1761
2,86,5,47,5097
6,78,10,48,2888
8,58,2,24,6209
9,89,5,30,2953
2,58,8,49,3127
10,52,5,27,5497
8,67,6,21,627
7,48,8,46,2782
6,76,1,58,2271
3,79,7,21,7037
7,85,4,25,565
9,82,10,54,6296
6,43,7,52,6391
8,79,4,20,4584
4,40,4,20,5902
2,67,1,36,2803
2,54,2,20,5583
7,80,3,49,2160
5,58,8,23,3599
4,81,9,42,698
2,86,3,53,6191
8,45,8,31,3121
6,67,9,38,4550
6,67,2,36,4884
3,46,1,61,2188
5,59,3,61,2968
5,41,4,18,3694
10,70,5,50,1956
2,50,5,42,2097
9,69,2,44,2328
5,54,10,22,2845
3,86,10,52,4672
10,75,4,55,3773
2,57,10,30,5424
4,43,7,58,5363
8,65,6,19,681
2,49,10,58,539
10,64,7,42,1207
8,68,7,18,6471
7,55,1,54,4066
4,52,5,23,3358
4,54,9,55,6097
7,77,5,52,730
2,77,3,60,2146
2,69,7,17,6180
3,79,5,23,6457
4,57,4,51,3668
7,51,3,49,6722
4,75,8,29,2645
7,53,5,30,1420
8,54,5,45,5941
9,66,4,17,5333
9,77,6,54,6102
7,50,9,60,4813
9,61,5,31,1135
5,55,8,48,6190
2,49,5,59,6492
10,90,4,57,5363
5,90,3,60,2990
9,69,10,38,1219
3,86,6,48,4715
7,89,7,41,6967
4,44,8,23,4912
10,70,9,57,771
8,81,7,27,3265
8,83,4,27,1912
10,83,6,18,2868
3,42,4,54,722
2,53,9,35,2959
3,89,8,31,1314
2,39,3,57,3949
10,43,3,28,4910
7,90,2,51,554
8,72,8,55,771
3,90,4,52,3294
4,88,7,50,4164
6,82,6,21,1980
9,38,2,21,3373
10,63,6,28,4013
10,64,9,29,3959
4,48,8,50,3853
9,59,10,47,3640
2,64,7,32,1181
10,87,4,46,3865
2,41,5,49,1929
5,59,3,19,4505
8,78,5,48,4110
4,57,8,44,1643
9,51,5,25,6883
7,79,8,40,4314
4,57,4,55,3119
9,90,10,31,6649
9,63,8,51,5051
4,48,1,47,717
8,72,7,15,2852
5,64,2,49,5626
9,42,3,43,3565
5,53,7,50,6804
4,65,7,53,495
2,38,7,35,6000
5,43,3,56,1371
2,88,1,32,5007
4,73,3,45,6843
9,43,7,54,671
6,81,3,42,4789
3,43,9,51,4301
2,57,6,58,531
3,69,8,50,2055
8,86,9,56,6524
8,81,7,50,6255
10,77,8,24,2736
3,44,3,55,6515
3,56,8,55,521
6,77,1,39,4741
9,42,6,57,4436
8,60,7,26,702
10,60,8,55,1201
5,61,6,56,657
7,83,7,46,5849
5,41,8,58,4536
5,46,4,49,5238
9,39,3,54,6311
2,82,9,58,774
9,47,7,23,689
9,67,2,58,3455
8,63,2,57,588
3,78,5,51,1184
10,47,10,23,602
10,81,2,16,2200
6,42,5,41,7075
3,65,3,50,4347
10,73,5,28,5454
8,58,2,56,2149
7,82,10,43,3123
3,45,5,32,6496
7,63,5,17,520
9,57,1,45,3176
9,50,5,27,1956
5,40,9,34,1673
10,45,10,23,706
4,81,5,57,3977
2,50,9,40,3305
2,67,9,31,694
6,46,7,51,6097
8,41,10,46,6982
2,70,6,48,5571
7,46,9,44,587
4,90,5,45,6119
9,40,4,53,3604
4,73,6,56,1869
8,67,9,44,5640
5,56,2,25,2667
8,83,8,43,3518
5,68,8,55,2544
6,54,5,27,7038
6,55,8,51,6489
5,75,10,49,1010
3,77,5,54,5527
5,60,5,42,6384
5,70,3,37,934
7,63,7,55,5893
3,83,6,59,4182
4,50,8,51,6350
5,39,2,35,3839
7,72,7,51,2752
2,78,2,24,5765
3,69,3,37,639
3,86,5,53,5662
3,89,5,48,6394
5,40,7,61,3605
9,41,4,53,6698
2,67,4,40,4644
8,78,6,53,5998
3,73,5,58,4831
8,72,10,26,4763
10,60,6,56,2700
5,55,4,20,520
3,90,8,48,3996
9,71,9,37,1997
6,82,8,23,6381
6,40,6,60,6439
5,71,9,44,3063
5,47,7,50,1501
5,55,6,50,1953
10,47,2,39,2051
9,68,3,47,4880
7,89,6,38,3106
7,42,2,27,2838
5,39,8,40,4191
3,74,7,61,1719
8,70,7,48,4195
4,85,9,61,1896
8,85,3,44,1992
7,64,3,24,2464
2,65,7,22,5938
9,84,3,56,4693
2,38,3,27,6419
9,71,1,48,6610
10,54,3,36,865
6,42,6,53,2600
5,75,4,51,3786
9,49,2,26,3996
8,87,1,16,1787
5,82,2,57,1926
9,62,4,20,3488
4,83,8,51,6308
9,65,6,19,6058
4,52,3,20,1816
4,39,4,32,782
7,49,2,53,3758
10,59,4,59,784
2,60,7,55,5034
